contract_id,instr,code,exchange,product_type,contract_unit,price_tick,upper_limit_price,lower_limit_price,long_margin_rate,short_margin_rate,max_limit_order_volume,min_limit_order_volume,max_market_order_volume,min_market_order_volume,list_date,expire_date,underlying_type,underlying_symbol,exercise_date,exercise_price
7726,OPT_SHFE_cu-202411-C-67000,cu2411C67000,SHFE,Options,5,2,10442,360,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,67000
7727,OPT_SHFE_cu-202411-C-68000,cu2411C68000,SHFE,Options,5,2,9632,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,68000
7728,OPT_SHFE_cu-202411-C-69000,cu2411C69000,SHFE,Options,5,2,8884,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,69000
7729,OPT_SHFE_cu-202411-C-70000,cu2411C70000,SHFE,Options,5,2,8204,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,70000
7730,OPT_SHFE_cu-202411-C-71000,cu2411C71000,SHFE,Options,5,2,7604,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,71000
7731,OPT_SHFE_cu-202411-C-72000,cu2411C72000,SHFE,Options,5,2,7072,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,72000
7732,OPT_SHFE_cu-202411-C-73000,cu2411C73000,SHFE,Options,5,2,6628,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,73000
7733,OPT_SHFE_cu-202411-C-74000,cu2411C74000,SHFE,Options,5,2,6256,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,74000
7734,OPT_SHFE_cu-202411-C-75000,cu2411C75000,SHFE,Options,5,2,5950,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,75000
7735,OPT_SHFE_cu-202411-C-76000,cu2411C76000,SHFE,Options,5,2,5712,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,76000
7736,OPT_SHFE_cu-202411-C-77000,cu2411C77000,SHFE,Options,5,2,5524,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,77000
7737,OPT_SHFE_cu-202411-C-78000,cu2411C78000,SHFE,Options,5,2,5380,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,78000
7738,OPT_SHFE_cu-202411-C-79000,cu2411C79000,SHFE,Options,5,2,5276,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,79000
7739,OPT_SHFE_cu-202411-C-80000,cu2411C80000,SHFE,Options,5,2,5200,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,80000
7740,OPT_SHFE_cu-202411-C-82000,cu2411C82000,SHFE,Options,5,2,5108,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,82000
7741,OPT_SHFE_cu-202411-C-84000,cu2411C84000,SHFE,Options,5,2,5068,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,84000
7742,OPT_SHFE_cu-202411-C-86000,cu2411C86000,SHFE,Options,5,2,5050,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,86000
7743,OPT_SHFE_cu-202411-C-88000,cu2411C88000,SHFE,Options,5,2,5042,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,88000
7744,OPT_SHFE_cu-202411-C-90000,cu2411C90000,SHFE,Options,5,2,5042,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,90000
7745,OPT_SHFE_cu-202411-C-92000,cu2411C92000,SHFE,Options,5,2,5042,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,92000
7746,OPT_SHFE_cu-202411-C-94000,cu2411C94000,SHFE,Options,5,2,5042,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,94000
7747,OPT_SHFE_cu-202411-C-96000,cu2411C96000,SHFE,Options,5,2,5042,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,96000
7748,OPT_SHFE_cu-202411-C-98000,cu2411C98000,SHFE,Options,5,2,5042,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,98000
7749,OPT_SHFE_cu-202411-P-63000,cu2411P63000,SHFE,Options,5,2,5092,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,63000
7750,OPT_SHFE_cu-202411-P-64000,cu2411P64000,SHFE,Options,5,2,5132,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,64000
7751,OPT_SHFE_cu-202411-P-65000,cu2411P65000,SHFE,Options,5,2,5196,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,65000
7752,OPT_SHFE_cu-202411-P-66000,cu2411P66000,SHFE,Options,5,2,5292,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,66000
7753,OPT_SHFE_cu-202411-P-67000,cu2411P67000,SHFE,Options,5,2,5430,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,67000
7754,OPT_SHFE_cu-202411-P-68000,cu2411P68000,SHFE,Options,5,2,5620,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,68000
7755,OPT_SHFE_cu-202411-P-69000,cu2411P69000,SHFE,Options,5,2,5870,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,69000
7756,OPT_SHFE_cu-202411-P-70000,cu2411P70000,SHFE,Options,5,2,6188,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,70000
7757,OPT_SHFE_cu-202411-P-71000,cu2411P71000,SHFE,Options,5,2,6584,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,71000
7758,OPT_SHFE_cu-202411-P-72000,cu2411P72000,SHFE,Options,5,2,7052,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,72000
7759,OPT_SHFE_cu-202411-P-73000,cu2411P73000,SHFE,Options,5,2,7608,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,73000
7760,OPT_SHFE_cu-202411-P-74000,cu2411P74000,SHFE,Options,5,2,8232,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,74000
7761,OPT_SHFE_cu-202411-P-75000,cu2411P75000,SHFE,Options,5,2,8924,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,75000
7762,OPT_SHFE_cu-202411-P-76000,cu2411P76000,SHFE,Options,5,2,9684,2,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,76000
7763,OPT_SHFE_cu-202411-P-77000,cu2411P77000,SHFE,Options,5,2,10496,414,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,77000
7764,OPT_SHFE_cu-202411-P-78000,cu2411P78000,SHFE,Options,5,2,11350,1268,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,78000
7765,OPT_SHFE_cu-202411-P-79000,cu2411P79000,SHFE,Options,5,2,12246,2164,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,79000
7766,OPT_SHFE_cu-202411-P-80000,cu2411P80000,SHFE,Options,5,2,13170,3088,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,80000
7767,OPT_SHFE_cu-202411-P-82000,cu2411P82000,SHFE,Options,5,2,15078,4996,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,82000
7768,OPT_SHFE_cu-202411-P-84000,cu2411P84000,SHFE,Options,5,2,17038,6956,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,84000
7769,OPT_SHFE_cu-202411-P-86000,cu2411P86000,SHFE,Options,5,2,19022,8940,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,86000
7770,OPT_SHFE_cu-202411-P-88000,cu2411P88000,SHFE,Options,5,2,21020,10938,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,88000
7771,OPT_SHFE_cu-202411-P-90000,cu2411P90000,SHFE,Options,5,2,23020,12938,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,90000
7772,OPT_SHFE_cu-202411-P-92000,cu2411P92000,SHFE,Options,5,2,25020,14938,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,92000
7773,OPT_SHFE_cu-202411-P-94000,cu2411P94000,SHFE,Options,5,2,27020,16938,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,94000
7774,OPT_SHFE_cu-202411-P-96000,cu2411P96000,SHFE,Options,5,2,29020,18938,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,96000
7775,OPT_SHFE_cu-202411-P-98000,cu2411P98000,SHFE,Options,5,2,31020,20938,0,0,100,1,30,1,,2024-10-25,Futures,FUT_SHFE_cu-202411,2024-10-25,98000
7776,FUT_SHFE_cu-202412,cu2412,SHFE,Futures,5,10,77100,67010,0.09,0.09,500,1,30,1,,2024-12-16,Unknown,,,0
7777,OPT_SHFE_cu-202412-C-63000,cu2412C63000,SHFE,Options,5,2,14196,4106,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,63000
7778,OPT_SHFE_cu-202412-C-64000,cu2412C64000,SHFE,Options,5,2,13260,3170,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,64000
7779,OPT_SHFE_cu-202412-C-65000,cu2412C65000,SHFE,Options,5,2,12350,2260,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,65000
7780,OPT_SHFE_cu-202412-C-66000,cu2412C66000,SHFE,Options,5,2,11482,1392,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,66000
7781,OPT_SHFE_cu-202412-C-67000,cu2412C67000,SHFE,Options,5,2,10654,564,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,67000
7782,OPT_SHFE_cu-202412-C-68000,cu2412C68000,SHFE,Options,5,2,9874,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,68000
7783,OPT_SHFE_cu-202412-C-69000,cu2412C69000,SHFE,Options,5,2,9156,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,69000
7784,OPT_SHFE_cu-202412-C-70000,cu2412C70000,SHFE,Options,5,2,8502,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,70000
7785,OPT_SHFE_cu-202412-C-71000,cu2412C71000,SHFE,Options,5,2,7912,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,71000
7786,OPT_SHFE_cu-202412-C-72000,cu2412C72000,SHFE,Options,5,2,7388,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,72000
7787,OPT_SHFE_cu-202412-C-73000,cu2412C73000,SHFE,Options,5,2,6936,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,73000
7788,OPT_SHFE_cu-202412-C-74000,cu2412C74000,SHFE,Options,5,2,6552,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,74000
7789,OPT_SHFE_cu-202412-C-75000,cu2412C75000,SHFE,Options,5,2,6228,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,75000
7790,OPT_SHFE_cu-202412-C-76000,cu2412C76000,SHFE,Options,5,2,5958,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,76000
7791,OPT_SHFE_cu-202412-C-77000,cu2412C77000,SHFE,Options,5,2,5740,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,77000
7792,OPT_SHFE_cu-202412-C-78000,cu2412C78000,SHFE,Options,5,2,5564,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,78000
7793,OPT_SHFE_cu-202412-C-79000,cu2412C79000,SHFE,Options,5,2,5428,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,79000
7794,OPT_SHFE_cu-202412-C-80000,cu2412C80000,SHFE,Options,5,2,5326,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,80000
7795,OPT_SHFE_cu-202412-C-82000,cu2412C82000,SHFE,Options,5,2,5188,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,82000
7796,OPT_SHFE_cu-202412-C-84000,cu2412C84000,SHFE,Options,5,2,5112,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,84000
7797,OPT_SHFE_cu-202412-C-86000,cu2412C86000,SHFE,Options,5,2,5074,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,86000
7798,OPT_SHFE_cu-202412-C-88000,cu2412C88000,SHFE,Options,5,2,5056,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,88000
7799,OPT_SHFE_cu-202412-C-90000,cu2412C90000,SHFE,Options,5,2,5048,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,90000
7800,OPT_SHFE_cu-202412-C-92000,cu2412C92000,SHFE,Options,5,2,5046,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,92000
7801,OPT_SHFE_cu-202412-C-94000,cu2412C94000,SHFE,Options,5,2,5046,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,94000
7802,OPT_SHFE_cu-202412-C-96000,cu2412C96000,SHFE,Options,5,2,5046,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,96000
7803,OPT_SHFE_cu-202412-C-98000,cu2412C98000,SHFE,Options,5,2,5046,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,98000
7804,OPT_SHFE_cu-202412-P-63000,cu2412P63000,SHFE,Options,5,2,5152,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,63000
7805,OPT_SHFE_cu-202412-P-64000,cu2412P64000,SHFE,Options,5,2,5216,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,64000
7806,OPT_SHFE_cu-202412-P-65000,cu2412P65000,SHFE,Options,5,2,5306,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,65000
7807,OPT_SHFE_cu-202412-P-66000,cu2412P66000,SHFE,Options,5,2,5436,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,66000
7808,OPT_SHFE_cu-202412-P-67000,cu2412P67000,SHFE,Options,5,2,5606,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,67000
7809,OPT_SHFE_cu-202412-P-68000,cu2412P68000,SHFE,Options,5,2,5824,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,68000
7810,OPT_SHFE_cu-202412-P-69000,cu2412P69000,SHFE,Options,5,2,6104,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,69000
7811,OPT_SHFE_cu-202412-P-70000,cu2412P70000,SHFE,Options,5,2,6448,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,70000
7812,OPT_SHFE_cu-202412-P-71000,cu2412P71000,SHFE,Options,5,2,6856,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,71000
7813,OPT_SHFE_cu-202412-P-72000,cu2412P72000,SHFE,Options,5,2,7328,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,72000
7814,OPT_SHFE_cu-202412-P-73000,cu2412P73000,SHFE,Options,5,2,7874,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,73000
7815,OPT_SHFE_cu-202412-P-74000,cu2412P74000,SHFE,Options,5,2,8486,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,74000
7816,OPT_SHFE_cu-202412-P-75000,cu2412P75000,SHFE,Options,5,2,9160,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,75000
7817,OPT_SHFE_cu-202412-P-76000,cu2412P76000,SHFE,Options,5,2,9888,2,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,76000
7818,OPT_SHFE_cu-202412-P-77000,cu2412P77000,SHFE,Options,5,2,10668,578,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,77000
7819,OPT_SHFE_cu-202412-P-78000,cu2412P78000,SHFE,Options,5,2,11490,1400,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,78000
7820,OPT_SHFE_cu-202412-P-79000,cu2412P79000,SHFE,Options,5,2,12354,2264,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,79000
7821,OPT_SHFE_cu-202412-P-80000,cu2412P80000,SHFE,Options,5,2,13248,3158,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,80000
7822,OPT_SHFE_cu-202412-P-82000,cu2412P82000,SHFE,Options,5,2,15108,5018,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,82000
7823,OPT_SHFE_cu-202412-P-84000,cu2412P84000,SHFE,Options,5,2,17034,6944,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,84000
7824,OPT_SHFE_cu-202412-P-86000,cu2412P86000,SHFE,Options,5,2,18998,8908,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,86000
7825,OPT_SHFE_cu-202412-P-88000,cu2412P88000,SHFE,Options,5,2,20984,10894,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,88000
7826,OPT_SHFE_cu-202412-P-90000,cu2412P90000,SHFE,Options,5,2,22984,12894,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,90000
7827,OPT_SHFE_cu-202412-P-92000,cu2412P92000,SHFE,Options,5,2,24984,14894,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,92000
7828,OPT_SHFE_cu-202412-P-94000,cu2412P94000,SHFE,Options,5,2,26984,16894,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,94000
7829,OPT_SHFE_cu-202412-P-96000,cu2412P96000,SHFE,Options,5,2,28984,18894,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,96000
7830,OPT_SHFE_cu-202412-P-98000,cu2412P98000,SHFE,Options,5,2,30984,20894,0,0,100,1,30,1,,2024-11-25,Futures,FUT_SHFE_cu-202412,2024-11-25,98000
7831,FUT_SHFE_cu-202501,cu2501,SHFE,Futures,5,10,77110,67020,0.09,0.09,500,1,30,1,,2025-01-15,Unknown,,,0
7832,OPT_SHFE_cu-202501-C-63000,cu2501C63000,SHFE,Options,5,2,14356,4266,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,63000
7833,OPT_SHFE_cu-202501-C-64000,cu2501C64000,SHFE,Options,5,2,13468,3378,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,64000
7834,OPT_SHFE_cu-202501-C-65000,cu2501C65000,SHFE,Options,5,2,12612,2522,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,65000
7835,OPT_SHFE_cu-202501-C-66000,cu2501C66000,SHFE,Options,5,2,11794,1704,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,66000
7836,OPT_SHFE_cu-202501-C-67000,cu2501C67000,SHFE,Options,5,2,11020,930,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,67000
7837,OPT_SHFE_cu-202501-C-68000,cu2501C68000,SHFE,Options,5,2,10292,202,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,68000
7838,OPT_SHFE_cu-202501-C-69000,cu2501C69000,SHFE,Options,5,2,9614,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,69000
7839,OPT_SHFE_cu-202501-C-70000,cu2501C70000,SHFE,Options,5,2,8992,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,70000
7840,OPT_SHFE_cu-202501-C-71000,cu2501C71000,SHFE,Options,5,2,8426,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,71000
7841,OPT_SHFE_cu-202501-C-72000,cu2501C72000,SHFE,Options,5,2,7914,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,72000
7842,OPT_SHFE_cu-202501-C-73000,cu2501C73000,SHFE,Options,5,2,7460,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,73000
7843,OPT_SHFE_cu-202501-C-74000,cu2501C74000,SHFE,Options,5,2,7060,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,74000
7844,OPT_SHFE_cu-202501-C-75000,cu2501C75000,SHFE,Options,5,2,6712,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,75000
7845,OPT_SHFE_cu-202501-C-76000,cu2501C76000,SHFE,Options,5,2,6412,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,76000
7846,OPT_SHFE_cu-202501-C-77000,cu2501C77000,SHFE,Options,5,2,6156,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,77000
7847,OPT_SHFE_cu-202501-C-78000,cu2501C78000,SHFE,Options,5,2,5940,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,78000
7848,OPT_SHFE_cu-202501-C-79000,cu2501C79000,SHFE,Options,5,2,5758,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,79000
7849,OPT_SHFE_cu-202501-C-80000,cu2501C80000,SHFE,Options,5,2,5608,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,80000
7850,OPT_SHFE_cu-202501-C-82000,cu2501C82000,SHFE,Options,5,2,5386,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,82000
7851,OPT_SHFE_cu-202501-C-84000,cu2501C84000,SHFE,Options,5,2,5244,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,84000
7852,OPT_SHFE_cu-202501-C-86000,cu2501C86000,SHFE,Options,5,2,5160,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,86000
7853,OPT_SHFE_cu-202501-C-88000,cu2501C88000,SHFE,Options,5,2,5106,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,88000
7854,OPT_SHFE_cu-202501-C-90000,cu2501C90000,SHFE,Options,5,2,5078,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,90000
7855,OPT_SHFE_cu-202501-C-92000,cu2501C92000,SHFE,Options,5,2,5060,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,92000
7856,OPT_SHFE_cu-202501-C-94000,cu2501C94000,SHFE,Options,5,2,5052,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,94000
7857,OPT_SHFE_cu-202501-C-96000,cu2501C96000,SHFE,Options,5,2,5048,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,96000
7858,OPT_SHFE_cu-202501-C-98000,cu2501C98000,SHFE,Options,5,2,5046,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,98000
7859,OPT_SHFE_cu-202501-P-63000,cu2501P63000,SHFE,Options,5,2,5312,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,63000
7860,OPT_SHFE_cu-202501-P-64000,cu2501P64000,SHFE,Options,5,2,5422,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,64000
7861,OPT_SHFE_cu-202501-P-65000,cu2501P65000,SHFE,Options,5,2,5564,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,65000
7862,OPT_SHFE_cu-202501-P-66000,cu2501P66000,SHFE,Options,5,2,5744,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,66000
7863,OPT_SHFE_cu-202501-P-67000,cu2501P67000,SHFE,Options,5,2,5966,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,67000
7864,OPT_SHFE_cu-202501-P-68000,cu2501P68000,SHFE,Options,5,2,6236,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,68000
7865,OPT_SHFE_cu-202501-P-69000,cu2501P69000,SHFE,Options,5,2,6556,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,69000
7866,OPT_SHFE_cu-202501-P-70000,cu2501P70000,SHFE,Options,5,2,6930,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,70000
7867,OPT_SHFE_cu-202501-P-71000,cu2501P71000,SHFE,Options,5,2,7358,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,71000
7868,OPT_SHFE_cu-202501-P-72000,cu2501P72000,SHFE,Options,5,2,7844,2,0,0,100,1,30,1,,2024-12-25,Futures,FUT_SHFE_cu-202501,2024-12-25,72000
